dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
FaceForensics++,train,fit,986_994,986_994,986,994,1,NeuralTextures,NeuralTextures/986_994.mp4,
FaceForensics++,train,fit,994_986,986_994,994,986,1,NeuralTextures,NeuralTextures/994_986.mp4,
FaceForensics++,train,fit,989,989_993,989,,0,,original/989.mp4,
FaceForensics++,train,fit,993,989_993,993,,0,,original/993.mp4,
FaceForensics++,train,fit,989_993,989_993,989,993,1,DeepFakes,Deepfakes/989_993.mp4,
FaceForensics++,train,fit,993_989,989_993,993,989,1,DeepFakes,Deepfakes/993_989.mp4,
FaceForensics++,train,fit,989_993,989_993,989,993,1,Face2Face,Face2Face/989_993.mp4,
FaceForensics++,train,fit,993_989,989_993,993,989,1,Face2Face,Face2Face/993_989.mp4,
FaceForensics++,train,fit,989_993,989_993,989,993,1,FaceSwap,FaceSwap/989_993.mp4,
FaceForensics++,train,fit,993_989,989_993,993,989,1,FaceSwap,FaceSwap/993_989.mp4,
FaceForensics++,train,fit,989_993,989_993,989,993,1,NeuralTextures,NeuralTextures/989_993.mp4,
FaceForensics++,train,fit,993_989,989_993,993,989,1,NeuralTextures,NeuralTextures/993_989.mp4,
FaceForensics++,test,test,000,000_003,000,,0,,original/000.mp4,
FaceForensics++,test,test,003,000_003,003,,0,,original/003.mp4,
FaceForensics++,test,test,000_003,000_003,000,003,1,DeepFakes,Deepfakes/000_003.mp4,
FaceForensics++,test,test,003_000,000_003,003,000,1,DeepFakes,Deepfakes/003_000.mp4,
FaceForensics++,test,test,000_003,000_003,000,003,1,Face2Face,Face2Face/000_003.mp4,
FaceForensics++,test,test,003_000,000_003,003,000,1,Face2Face,Face2Face/003_000.mp4,
FaceForensics++,test,test,000_003,000_003,000,003,1,FaceSwap,FaceSwap/000_003.mp4,
FaceForensics++,test,test,003_000,000_003,003,000,1,FaceSwap,FaceSwap/003_000.mp4,
FaceForensics++,test,test,000_003,000_003,000,003,1,NeuralTextures,NeuralTextures/000_003.mp4,
FaceForensics++,test,test,003_000,000_003,003,000,1,NeuralTextures,NeuralTextures/003_000.mp4,
FaceForensics++,test,test,012,012_026,012,,0,,original/012.mp4,
FaceForensics++,test,test,026,012_026,026,,0,,original/026.mp4,
FaceForensics++,test,test,012_026,012_026,012,026,1,DeepFakes,Deepfakes/012_026.mp4,
FaceForensics++,test,test,026_012,012_026,026,012,1,DeepFakes,Deepfakes/026_012.mp4,
FaceForensics++,test,test,012_026,012_026,012,026,1,Face2Face,Face2Face/012_026.mp4,
FaceForensics++,test,test,026_012,012_026,026,012,1,Face2Face,Face2Face/026_012.mp4,
FaceForensics++,test,test,012_026,012_026,012,026,1,FaceSwap,FaceSwap/012_026.mp4,
FaceForensics++,test,test,026_012,012_026,026,012,1,FaceSwap,FaceSwap/026_012.mp4,
FaceForensics++,test,test,012_026,012_026,012,026,1,NeuralTextures,NeuralTextures/012_026.mp4,
FaceForensics++,test,test,026_012,012_026,026,012,1,NeuralTextures,NeuralTextures/026_012.mp4,
FaceForensics++,test,test,015,015_919,015,,0,,original/015.mp4,
FaceForensics++,test,test,919,015_919,919,,0,,original/919.mp4,
FaceForensics++,test,test,015_919,015_919,015,919,1,DeepFakes,Deepfakes/015_919.mp4,
FaceForensics++,test,test,919_015,015_919,919,015,1,DeepFakes,Deepfakes/919_015.mp4,
FaceForensics++,test,test,015_919,015_919,015,919,1,Face2Face,Face2Face/015_919.mp4,
FaceForensics++,test,test,919_015,015_919,919,015,1,Face2Face,Face2Face/919_015.mp4,
FaceForensics++,test,test,015_919,015_919,015,919,1,FaceSwap,FaceSwap/015_919.mp4,
FaceForensics++,test,test,919_015,015_919,919,015,1,FaceSwap,FaceSwap/919_015.mp4,
FaceForensics++,test,test,015_919,015_919,015,919,1,NeuralTextures,NeuralTextures/015_919.mp4,
FaceForensics++,test,test,919_015,015_919,919,015,1,NeuralTextures,NeuralTextures/919_015.mp4,
FaceForensics++,test,test,024,024_073,024,,0,,original/024.mp4,
FaceForensics++,test,test,073,024_073,073,,0,,original/073.mp4,
FaceForensics++,test,test,024_073,024_073,024,073,1,DeepFakes,Deepfakes/024_073.mp4,
FaceForensics++,test,test,073_024,024_073,073,024,1,DeepFakes,Deepfakes/073_024.mp4,
FaceForensics++,test,test,024_073,024_073,024,073,1,Face2Face,Face2Face/024_073.mp4,
FaceForensics++,test,test,073_024,024_073,073,024,1,Face2Face,Face2Face/073_024.mp4,
FaceForensics++,test,test,024_073,024_073,024,073,1,FaceSwap,FaceSwap/024_073.mp4,
FaceForensics++,test,test,073_024,024_073,073,024,1,FaceSwap,FaceSwap/073_024.mp4,
FaceForensics++,test,test,024_073,024_073,024,073,1,NeuralTextures,NeuralTextures/024_073.mp4,
FaceForensics++,test,test,073_024,024_073,073,024,1,NeuralTextures,NeuralTextures/073_024.mp4,
FaceForensics++,test,test,029,029_048,029,,0,,original/029.mp4,
FaceForensics++,test,test,048,029_048,048,,0,,original/048.mp4,
FaceForensics++,test,test,029_048,029_048,029,048,1,DeepFakes,Deepfakes/029_048.mp4,
FaceForensics++,test,test,048_029,029_048,048,029,1,DeepFakes,Deepfakes/048_029.mp4,
FaceForensics++,test,test,029_048,029_048,029,048,1,Face2Face,Face2Face/029_048.mp4,
FaceForensics++,test,test,048_029,029_048,048,029,1,Face2Face,Face2Face/048_029.mp4,
FaceForensics++,test,test,029_048,029_048,029,048,1,FaceSwap,FaceSwap/029_048.mp4,
FaceForensics++,test,test,048_029,029_048,048,029,1,FaceSwap,FaceSwap/048_029.mp4,
FaceForensics++,test,test,029_048,029_048,029,048,1,NeuralTextures,NeuralTextures/029_048.mp4,
FaceForensics++,test,test,048_029,029_048,048,029,1,NeuralTextures,NeuralTextures/048_029.mp4,
FaceForensics++,test,test,035,035_036,035,,0,,original/035.mp4,
FaceForensics++,test,test,036,035_036,036,,0,,original/036.mp4,
FaceForensics++,test,test,035_036,035_036,035,036,1,DeepFakes,Deepfakes/035_036.mp4,
FaceForensics++,test,test,036_035,035_036,036,035,1,DeepFakes,Deepfakes/036_035.mp4,
FaceForensics++,test,test,035_036,035_036,035,036,1,Face2Face,Face2Face/035_036.mp4,
FaceForensics++,test,test,036_035,035_036,036,035,1,Face2Face,Face2Face/036_035.mp4,
FaceForensics++,test,test,035_036,035_036,035,036,1,FaceSwap,FaceSwap/035_036.mp4,
FaceForensics++,test,test,036_035,035_036,036,035,1,FaceSwap,FaceSwap/036_035.mp4,
FaceForensics++,test,test,035_036,035_036,035,036,1,NeuralTextures,NeuralTextures/035_036.mp4,
FaceForensics++,test,test,036_035,035_036,036,035,1,NeuralTextures,NeuralTextures/036_035.mp4,
FaceForensics++,test,test,044,044_945,044,,0,,original/044.mp4,
FaceForensics++,test,test,945,044_945,945,,0,,original/945.mp4,
FaceForensics++,test,test,044_945,044_945,044,945,1,DeepFakes,Deepfakes/044_945.mp4,
FaceForensics++,test,test,945_044,044_945,945,044,1,DeepFakes,Deepfakes/945_044.mp4,
FaceForensics++,test,test,044_945,044_945,044,945,1,Face2Face,Face2Face/044_945.mp4,
FaceForensics++,test,test,945_044,044_945,945,044,1,Face2Face,Face2Face/945_044.mp4,
FaceForensics++,test,test,044_945,044_945,044,945,1,FaceSwap,FaceSwap/044_945.mp4,
FaceForensics++,test,test,945_044,044_945,945,044,1,FaceSwap,FaceSwap/945_044.mp4,
FaceForensics++,test,test,044_945,044_945,044,945,1,NeuralTextures,NeuralTextures/044_945.mp4,
FaceForensics++,test,test,945_044,044_945,945,044,1,NeuralTextures,NeuralTextures/945_044.mp4,
FaceForensics++,test,test,047,047_862,047,,0,,original/047.mp4,
FaceForensics++,test,test,862,047_862,862,,0,,original/862.mp4,
FaceForensics++,test,test,047_862,047_862,047,862,1,DeepFakes,Deepfakes/047_862.mp4,
FaceForensics++,test,test,862_047,047_862,862,047,1,DeepFakes,Deepfakes/862_047.mp4,
FaceForensics++,test,test,047_862,047_862,047,862,1,Face2Face,Face2Face/047_862.mp4,
FaceForensics++,test,test,862_047,047_862,862,047,1,Face2Face,Face2Face/862_047.mp4,
FaceForensics++,test,test,047_862,047_862,047,862,1,FaceSwap,FaceSwap/047_862.mp4,
FaceForensics++,test,test,862_047,047_862,862,047,1,FaceSwap,FaceSwap/862_047.mp4,
FaceForensics++,test,test,047_862,047_862,047,862,1,NeuralTextures,NeuralTextures/047_862.mp4,
FaceForensics++,test,test,862_047,047_862,862,047,1,NeuralTextures,NeuralTextures/862_047.mp4,
FaceForensics++,test,test,078,078_955,078,,0,,original/078.mp4,
FaceForensics++,test,test,955,078_955,955,,0,,original/955.mp4,
FaceForensics++,test,test,078_955,078_955,078,955,1,DeepFakes,Deepfakes/078_955.mp4,
FaceForensics++,test,test,955_078,078_955,955,078,1,DeepFakes,Deepfakes/955_078.mp4,
FaceForensics++,test,test,078_955,078_955,078,955,1,Face2Face,Face2Face/078_955.mp4,
FaceForensics++,test,test,955_078,078_955,955,078,1,Face2Face,Face2Face/955_078.mp4,
FaceForensics++,test,test,078_955,078_955,078,955,1,FaceSwap,FaceSwap/078_955.mp4,
FaceForensics++,test,test,955_078,078_955,955,078,1,FaceSwap,FaceSwap/955_078.mp4,
FaceForensics++,test,test,078_955,078_955,078,955,1,NeuralTextures,NeuralTextures/078_955.mp4,
FaceForensics++,test,test,955_078,078_955,955,078,1,NeuralTextures,NeuralTextures/955_078.mp4,
FaceForensics++,test,test,102,102_114,102,,0,,original/102.mp4,
FaceForensics++,test,test,114,102_114,114,,0,,original/114.mp4,
FaceForensics++,test,test,102_114,102_114,102,114,1,DeepFakes,Deepfakes/102_114.mp4,
FaceForensics++,test,test,114_102,102_114,114,102,1,DeepFakes,Deepfakes/114_102.mp4,
FaceForensics++,test,test,102_114,102_114,102,114,1,Face2Face,Face2Face/102_114.mp4,
FaceForensics++,test,test,114_102,102_114,114,102,1,Face2Face,Face2Face/114_102.mp4,
FaceForensics++,test,test,102_114,102_114,102,114,1,FaceSwap,FaceSwap/102_114.mp4,
FaceForensics++,test,test,114_102,102_114,114,102,1,FaceSwap,FaceSwap/114_102.mp4,
FaceForensics++,test,test,102_114,102_114,102,114,1,NeuralTextures,NeuralTextures/102_114.mp4,
FaceForensics++,test,test,114_102,102_114,114,102,1,NeuralTextures,NeuralTextures/114_102.mp4,
FaceForensics++,test,test,128,128_896,128,,0,,original/128.mp4,
FaceForensics++,test,test,896,128_896,896,,0,,original/896.mp4,
FaceForensics++,test,test,128_896,128_896,128,896,1,DeepFakes,Deepfakes/128_896.mp4,
FaceForensics++,test,test,896_128,128_896,896,128,1,DeepFakes,Deepfakes/896_128.mp4,
FaceForensics++,test,test,128_896,128_896,128,896,1,Face2Face,Face2Face/128_896.mp4,
FaceForensics++,test,test,896_128,128_896,896,128,1,Face2Face,Face2Face/896_128.mp4,
FaceForensics++,test,test,128_896,128_896,128,896,1,FaceSwap,FaceSwap/128_896.mp4,
FaceForensics++,test,test,896_128,128_896,896,128,1,FaceSwap,FaceSwap/896_128.mp4,
FaceForensics++,test,test,128_896,128_896,128,896,1,NeuralTextures,NeuralTextures/128_896.mp4,
FaceForensics++,test,test,896_128,128_896,896,128,1,NeuralTextures,NeuralTextures/896_128.mp4,
FaceForensics++,test,test,135,135_880,135,,0,,original/135.mp4,
FaceForensics++,test,test,880,135_880,880,,0,,original/880.mp4,
FaceForensics++,test,test,135_880,135_880,135,880,1,DeepFakes,Deepfakes/135_880.mp4,
FaceForensics++,test,test,880_135,135_880,880,135,1,DeepFakes,Deepfakes/880_135.mp4,
FaceForensics++,test,test,135_880,135_880,135,880,1,Face2Face,Face2Face/135_880.mp4,
FaceForensics++,test,test,880_135,135_880,880,135,1,Face2Face,Face2Face/880_135.mp4,
FaceForensics++,test,test,135_880,135_880,135,880,1,FaceSwap,FaceSwap/135_880.mp4,
FaceForensics++,test,test,880_135,135_880,880,135,1,FaceSwap,FaceSwap/880_135.mp4,
FaceForensics++,test,test,135_880,135_880,135,880,1,NeuralTextures,NeuralTextures/135_880.mp4,
FaceForensics++,test,test,880_135,135_880,880,135,1,NeuralTextures,NeuralTextures/880_135.mp4,
FaceForensics++,test,test,138,138_142,138,,0,,original/138.mp4,
FaceForensics++,test,test,142,138_142,142,,0,,original/142.mp4,
FaceForensics++,test,test,138_142,138_142,138,142,1,DeepFakes,Deepfakes/138_142.mp4,
FaceForensics++,test,test,142_138,138_142,142,138,1,DeepFakes,Deepfakes/142_138.mp4,
FaceForensics++,test,test,138_142,138_142,138,142,1,Face2Face,Face2Face/138_142.mp4,
FaceForensics++,test,test,142_138,138_142,142,138,1,Face2Face,Face2Face/142_138.mp4,
FaceForensics++,test,test,138_142,138_142,138,142,1,FaceSwap,FaceSwap/138_142.mp4,
FaceForensics++,test,test,142_138,138_142,142,138,1,FaceSwap,FaceSwap/142_138.mp4,
FaceForensics++,test,test,138_142,138_142,138,142,1,NeuralTextures,NeuralTextures/138_142.mp4,
FaceForensics++,test,test,142_138,138_142,142,138,1,NeuralTextures,NeuralTextures/142_138.mp4,
FaceForensics++,test,test,141,141_161,141,,0,,original/141.mp4,
FaceForensics++,test,test,161,141_161,161,,0,,original/161.mp4,
FaceForensics++,test,test,141_161,141_161,141,161,1,DeepFakes,Deepfakes/141_161.mp4,
FaceForensics++,test,test,161_141,141_161,161,141,1,DeepFakes,Deepfakes/161_141.mp4,
FaceForensics++,test,test,141_161,141_161,141,161,1,Face2Face,Face2Face/141_161.mp4,
FaceForensics++,test,test,161_141,141_161,161,141,1,Face2Face,Face2Face/161_141.mp4,
FaceForensics++,test,test,141_161,141_161,141,161,1,FaceSwap,FaceSwap/141_161.mp4,
FaceForensics++,test,test,161_141,141_161,161,141,1,FaceSwap,FaceSwap/161_141.mp4,
FaceForensics++,test,test,141_161,141_161,141,161,1,NeuralTextures,NeuralTextures/141_161.mp4,
FaceForensics++,test,test,161_141,141_161,161,141,1,NeuralTextures,NeuralTextures/161_141.mp4,
FaceForensics++,test,test,154,154_386,154,,0,,original/154.mp4,
FaceForensics++,test,test,386,154_386,386,,0,,original/386.mp4,
FaceForensics++,test,test,154_386,154_386,154,386,1,DeepFakes,Deepfakes/154_386.mp4,
FaceForensics++,test,test,386_154,154_386,386,154,1,DeepFakes,Deepfakes/386_154.mp4,
FaceForensics++,test,test,154_386,154_386,154,386,1,Face2Face,Face2Face/154_386.mp4,
FaceForensics++,test,test,386_154,154_386,386,154,1,Face2Face,Face2Face/386_154.mp4,
FaceForensics++,test,test,154_386,154_386,154,386,1,FaceSwap,FaceSwap/154_386.mp4,
FaceForensics++,test,test,386_154,154_386,386,154,1,FaceSwap,FaceSwap/386_154.mp4,
FaceForensics++,test,test,154_386,154_386,154,386,1,NeuralTextures,NeuralTextures/154_386.mp4,
FaceForensics++,test,test,386_154,154_386,386,154,1,NeuralTextures,NeuralTextures/386_154.mp4,
FaceForensics++,test,test,158,158_379,158,,0,,original/158.mp4,
FaceForensics++,test,test,379,158_379,379,,0,,original/379.mp4,
FaceForensics++,test,test,158_379,158_379,158,379,1,DeepFakes,Deepfakes/158_379.mp4,
FaceForensics++,test,test,379_158,158_379,379,158,1,DeepFakes,Deepfakes/379_158.mp4,
FaceForensics++,test,test,158_379,158_379,158,379,1,Face2Face,Face2Face/158_379.mp4,
FaceForensics++,test,test,379_158,158_379,379,158,1,Face2Face,Face2Face/379_158.mp4,
FaceForensics++,test,test,158_379,158_379,158,379,1,FaceSwap,FaceSwap/158_379.mp4,
FaceForensics++,test,test,379_158,158_379,379,158,1,FaceSwap,FaceSwap/379_158.mp4,
FaceForensics++,test,test,158_379,158_379,158,379,1,NeuralTextures,NeuralTextures/158_379.mp4,
FaceForensics++,test,test,379_158,158_379,379,158,1,NeuralTextures,NeuralTextures/379_158.mp4,
FaceForensics++,test,test,169,169_227,169,,0,,original/169.mp4,
FaceForensics++,test,test,227,169_227,227,,0,,original/227.mp4,
FaceForensics++,test,test,169_227,169_227,169,227,1,DeepFakes,Deepfakes/169_227.mp4,
FaceForensics++,test,test,227_169,169_227,227,169,1,DeepFakes,Deepfakes/227_169.mp4,
FaceForensics++,test,test,169_227,169_227,169,227,1,Face2Face,Face2Face/169_227.mp4,
FaceForensics++,test,test,227_169,169_227,227,169,1,Face2Face,Face2Face/227_169.mp4,
FaceForensics++,test,test,169_227,169_227,169,227,1,FaceSwap,FaceSwap/169_227.mp4,
FaceForensics++,test,test,227_169,169_227,227,169,1,FaceSwap,FaceSwap/227_169.mp4,
FaceForensics++,test,test,169_227,169_227,169,227,1,NeuralTextures,NeuralTextures/169_227.mp4,
FaceForensics++,test,test,227_169,169_227,227,169,1,NeuralTextures,NeuralTextures/227_169.mp4,
FaceForensics++,test,test,170,170_186,170,,0,,original/170.mp4,
FaceForensics++,test,test,186,170_186,186,,0,,original/186.mp4,
FaceForensics++,test,test,170_186,170_186,170,186,1,DeepFakes,Deepfakes/170_186.mp4,
FaceForensics++,test,test,186_170,170_186,186,170,1,DeepFakes,Deepfakes/186_170.mp4,
FaceForensics++,test,test,170_186,170_186,170,186,1,Face2Face,Face2Face/170_186.mp4,
FaceForensics++,test,test,186_170,170_186,186,170,1,Face2Face,Face2Face/186_170.mp4,
FaceForensics++,test,test,170_186,170_186,170,186,1,FaceSwap,FaceSwap/170_186.mp4,
FaceForensics++,test,test,186_170,170_186,186,170,1,FaceSwap,FaceSwap/186_170.mp4,
FaceForensics++,test,test,170_186,170_186,170,186,1,NeuralTextures,NeuralTextures/170_186.mp4,
FaceForensics++,test,test,186_170,170_186,186,170,1,NeuralTextures,NeuralTextures/186_170.mp4,
FaceForensics++,test,test,176,176_190,176,,0,,original/176.mp4,
FaceForensics++,test,test,190,176_190,190,,0,,original/190.mp4,
FaceForensics++,test,test,176_190,176_190,176,190,1,DeepFakes,Deepfakes/176_190.mp4,
FaceForensics++,test,test,190_176,176_190,190,176,1,DeepFakes,Deepfakes/190_176.mp4,
FaceForensics++,test,test,176_190,176_190,176,190,1,Face2Face,Face2Face/176_190.mp4,
FaceForensics++,test,test,190_176,176_190,190,176,1,Face2Face,Face2Face/190_176.mp4,
FaceForensics++,test,test,176_190,176_190,176,190,1,FaceSwap,FaceSwap/176_190.mp4,
FaceForensics++,test,test,190_176,176_190,190,176,1,FaceSwap,FaceSwap/190_176.mp4,
FaceForensics++,test,test,176_190,176_190,176,190,1,NeuralTextures,NeuralTextures/176_190.mp4,
FaceForensics++,test,test,190_176,176_190,190,176,1,NeuralTextures,NeuralTextures/190_176.mp4,
FaceForensics++,test,test,214,214_255,214,,0,,original/214.mp4,
FaceForensics++,test,test,255,214_255,255,,0,,original/255.mp4,
FaceForensics++,test,test,214_255,214_255,214,255,1,DeepFakes,Deepfakes/214_255.mp4,
FaceForensics++,test,test,255_214,214_255,255,214,1,DeepFakes,Deepfakes/255_214.mp4,
FaceForensics++,test,test,214_255,214_255,214,255,1,Face2Face,Face2Face/214_255.mp4,
FaceForensics++,test,test,255_214,214_255,255,214,1,Face2Face,Face2Face/255_214.mp4,
FaceForensics++,test,test,214_255,214_255,214,255,1,FaceSwap,FaceSwap/214_255.mp4,
FaceForensics++,test,test,255_214,214_255,255,214,1,FaceSwap,FaceSwap/255_214.mp4,
FaceForensics++,test,test,214_255,214_255,214,255,1,NeuralTextures,NeuralTextures/214_255.mp4,
FaceForensics++,test,test,255_214,214_255,255,214,1,NeuralTextures,NeuralTextures/255_214.mp4,
FaceForensics++,test,test,219,219_220,219,,0,,original/219.mp4,
FaceForensics++,test,test,220,219_220,220,,0,,original/220.mp4,
FaceForensics++,test,test,219_220,219_220,219,220,1,DeepFakes,Deepfakes/219_220.mp4,
FaceForensics++,test,test,220_219,219_220,220,219,1,DeepFakes,Deepfakes/220_219.mp4,
FaceForensics++,test,test,219_220,219_220,219,220,1,Face2Face,Face2Face/219_220.mp4,
FaceForensics++,test,test,220_219,219_220,220,219,1,Face2Face,Face2Face/220_219.mp4,
FaceForensics++,test,test,219_220,219_220,219,220,1,FaceSwap,FaceSwap/219_220.mp4,
FaceForensics++,test,test,220_219,219_220,220,219,1,FaceSwap,FaceSwap/220_219.mp4,
FaceForensics++,test,test,219_220,219_220,219,220,1,NeuralTextures,NeuralTextures/219_220.mp4,
FaceForensics++,test,test,220_219,219_220,220,219,1,NeuralTextures,NeuralTextures/220_219.mp4,
FaceForensics++,test,test,233,233_995,233,,0,,original/233.mp4,
FaceForensics++,test,test,995,233_995,995,,0,,original/995.mp4,
FaceForensics++,test,test,233_995,233_995,233,995,1,DeepFakes,Deepfakes/233_995.mp4,
FaceForensics++,test,test,995_233,233_995,995,233,1,DeepFakes,Deepfakes/995_233.mp4,
FaceForensics++,test,test,233_995,233_995,233,995,1,Face2Face,Face2Face/233_995.mp4,
FaceForensics++,test,test,995_233,233_995,995,233,1,Face2Face,Face2Face/995_233.mp4,
FaceForensics++,test,test,233_995,233_995,233,995,1,FaceSwap,FaceSwap/233_995.mp4,
FaceForensics++,test,test,995_233,233_995,995,233,1,FaceSwap,FaceSwap/995_233.mp4,
FaceForensics++,test,test,233_995,233_995,233,995,1,NeuralTextures,NeuralTextures/233_995.mp4,
FaceForensics++,test,test,995_233,233_995,995,233,1,NeuralTextures,NeuralTextures/995_233.mp4,
FaceForensics++,test,test,249,249_280,249,,0,,original/249.mp4,
FaceForensics++,test,test,280,249_280,280,,0,,original/280.mp4,
FaceForensics++,test,test,249_280,249_280,249,280,1,DeepFakes,Deepfakes/249_280.mp4,
FaceForensics++,test,test,280_249,249_280,280,249,1,DeepFakes,Deepfakes/280_249.mp4,
FaceForensics++,test,test,249_280,249_280,249,280,1,Face2Face,Face2Face/249_280.mp4,
FaceForensics++,test,test,280_249,249_280,280,249,1,Face2Face,Face2Face/280_249.mp4,
FaceForensics++,test,test,249_280,249_280,249,280,1,FaceSwap,FaceSwap/249_280.mp4,
FaceForensics++,test,test,280_249,249_280,280,249,1,FaceSwap,FaceSwap/280_249.mp4,
FaceForensics++,test,test,249_280,249_280,249,280,1,NeuralTextures,NeuralTextures/249_280.mp4,
FaceForensics++,test,test,280_249,249_280,280,249,1,NeuralTextures,NeuralTextures/280_249.mp4,
FaceForensics++,test,test,257,257_420,257,,0,,original/257.mp4,
FaceForensics++,test,test,420,257_420,420,,0,,original/420.mp4,
FaceForensics++,test,test,257_420,257_420,257,420,1,DeepFakes,Deepfakes/257_420.mp4,
FaceForensics++,test,test,420_257,257_420,420,257,1,DeepFakes,Deepfakes/420_257.mp4,
FaceForensics++,test,test,257_420,257_420,257,420,1,Face2Face,Face2Face/257_420.mp4,
FaceForensics++,test,test,420_257,257_420,420,257,1,Face2Face,Face2Face/420_257.mp4,
FaceForensics++,test,test,257_420,257_420,257,420,1,FaceSwap,FaceSwap/257_420.mp4,
FaceForensics++,test,test,420_257,257_420,420,257,1,FaceSwap,FaceSwap/420_257.mp4,
FaceForensics++,test,test,257_420,257_420,257,420,1,NeuralTextures,NeuralTextures/257_420.mp4,
FaceForensics++,test,test,420_257,257_420,420,257,1,NeuralTextures,NeuralTextures/420_257.mp4,
FaceForensics++,test,test,278,278_306,278,,0,,original/278.mp4,
FaceForensics++,test,test,306,278_306,306,,0,,original/306.mp4,
FaceForensics++,test,test,278_306,278_306,278,306,1,DeepFakes,Deepfakes/278_306.mp4,
FaceForensics++,test,test,306_278,278_306,306,278,1,DeepFakes,Deepfakes/306_278.mp4,
FaceForensics++,test,test,278_306,278_306,278,306,1,Face2Face,Face2Face/278_306.mp4,
FaceForensics++,test,test,306_278,278_306,306,278,1,Face2Face,Face2Face/306_278.mp4,
FaceForensics++,test,test,278_306,278_306,278,306,1,FaceSwap,FaceSwap/278_306.mp4,
FaceForensics++,test,test,306_278,278_306,306,278,1,FaceSwap,FaceSwap/306_278.mp4,
FaceForensics++,test,test,278_306,278_306,278,306,1,NeuralTextures,NeuralTextures/278_306.mp4,
FaceForensics++,test,test,306_278,278_306,306,278,1,NeuralTextures,NeuralTextures/306_278.mp4,
FaceForensics++,test,test,288,288_321,288,,0,,original/288.mp4,
FaceForensics++,test,test,321,288_321,321,,0,,original/321.mp4,
FaceForensics++,test,test,288_321,288_321,288,321,1,DeepFakes,Deepfakes/288_321.mp4,
FaceForensics++,test,test,321_288,288_321,321,288,1,DeepFakes,Deepfakes/321_288.mp4,
FaceForensics++,test,test,288_321,288_321,288,321,1,Face2Face,Face2Face/288_321.mp4,
FaceForensics++,test,test,321_288,288_321,321,288,1,Face2Face,Face2Face/321_288.mp4,
FaceForensics++,test,test,288_321,288_321,288,321,1,FaceSwap,FaceSwap/288_321.mp4,
FaceForensics++,test,test,321_288,288_321,321,288,1,FaceSwap,FaceSwap/321_288.mp4,
FaceForensics++,test,test,288_321,288_321,288,321,1,NeuralTextures,NeuralTextures/288_321.mp4,
FaceForensics++,test,test,321_288,288_321,321,288,1,NeuralTextures,NeuralTextures/321_288.mp4,
FaceForensics++,test,test,308,308_388,308,,0,,original/308.mp4,
FaceForensics++,test,test,388,308_388,388,,0,,original/388.mp4,
FaceForensics++,test,test,308_388,308_388,308,388,1,DeepFakes,Deepfakes/308_388.mp4,
FaceForensics++,test,test,388_308,308_388,388,308,1,DeepFakes,Deepfakes/388_308.mp4,
FaceForensics++,test,test,308_388,308_388,308,388,1,Face2Face,Face2Face/308_388.mp4,
FaceForensics++,test,test,388_308,308_388,388,308,1,Face2Face,Face2Face/388_308.mp4,
FaceForensics++,test,test,308_388,308_388,308,388,1,FaceSwap,FaceSwap/308_388.mp4,
FaceForensics++,test,test,388_308,308_388,388,308,1,FaceSwap,FaceSwap/388_308.mp4,
FaceForensics++,test,test,308_388,308_388,308,388,1,NeuralTextures,NeuralTextures/308_388.mp4,
FaceForensics++,test,test,388_308,308_388,388,308,1,NeuralTextures,NeuralTextures/388_308.mp4,
FaceForensics++,test,test,314,314_347,314,,0,,original/314.mp4,
FaceForensics++,test,test,347,314_347,347,,0,,original/347.mp4,
FaceForensics++,test,test,314_347,314_347,314,347,1,DeepFakes,Deepfakes/314_347.mp4,
FaceForensics++,test,test,347_314,314_347,347,314,1,DeepFakes,Deepfakes/347_314.mp4,
FaceForensics++,test,test,314_347,314_347,314,347,1,Face2Face,Face2Face/314_347.mp4,
FaceForensics++,test,test,347_314,314_347,347,314,1,Face2Face,Face2Face/347_314.mp4,
FaceForensics++,test,test,314_347,314_347,314,347,1,FaceSwap,FaceSwap/314_347.mp4,
FaceForensics++,test,test,347_314,314_347,347,314,1,FaceSwap,FaceSwap/347_314.mp4,
FaceForensics++,test,test,314_347,314_347,314,347,1,NeuralTextures,NeuralTextures/314_347.mp4,
FaceForensics++,test,test,347_314,314_347,347,314,1,NeuralTextures,NeuralTextures/347_314.mp4,
FaceForensics++,test,test,319,319_352,319,,0,,original/319.mp4,
FaceForensics++,test,test,352,319_352,352,,0,,original/352.mp4,
FaceForensics++,test,test,319_352,319_352,319,352,1,DeepFakes,Deepfakes/319_352.mp4,
FaceForensics++,test,test,352_319,319_352,352,319,1,DeepFakes,Deepfakes/352_319.mp4,
FaceForensics++,test,test,319_352,319_352,319,352,1,Face2Face,Face2Face/319_352.mp4,
FaceForensics++,test,test,352_319,319_352,352,319,1,Face2Face,Face2Face/352_319.mp4,
FaceForensics++,test,test,319_352,319_352,319,352,1,FaceSwap,FaceSwap/319_352.mp4,
FaceForensics++,test,test,352_319,319_352,352,319,1,FaceSwap,FaceSwap/352_319.mp4,
FaceForensics++,test,test,319_352,319_352,319,352,1,NeuralTextures,NeuralTextures/319_352.mp4,
FaceForensics++,test,test,352_319,319_352,352,319,1,NeuralTextures,NeuralTextures/352_319.mp4,
FaceForensics++,test,test,358,358_380,358,,0,,original/358.mp4,
FaceForensics++,test,test,380,358_380,380,,0,,original/380.mp4,
