view,adapter_dataset,execution_split,dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
ucf_method,FF-F2F,train,FaceForensics++,train,fit,172_582,172_582,172,582,1,Face2Face,Face2Face/172_582.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,582_172,172_582,582,172,1,Face2Face,Face2Face/582_172.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,174_964,174_964,174,964,1,Face2Face,Face2Face/174_964.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,964_174,174_964,964,174,1,Face2Face,Face2Face/964_174.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,177_211,177_211,177,211,1,Face2Face,Face2Face/177_211.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,211_177,177_211,211,177,1,Face2Face,Face2Face/211_177.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,178,178_598,178,,0,,original/178.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,598,178_598,598,,0,,original/598.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,178_598,178_598,178,598,1,Face2Face,Face2Face/178_598.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,598_178,178_598,598,178,1,Face2Face,Face2Face/598_178.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,179_212,179_212,179,212,1,Face2Face,Face2Face/179_212.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,212_179,179_212,212,179,1,Face2Face,Face2Face/212_179.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,182_242,182_242,182,242,1,Face2Face,Face2Face/182_242.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,242_182,182_242,242,182,1,Face2Face,Face2Face/242_182.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,183_253,183_253,183,253,1,Face2Face,Face2Face/183_253.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,253_183,183_253,253,183,1,Face2Face,Face2Face/253_183.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,184,184_205,184,,0,,original/184.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,205,184_205,205,,0,,original/205.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,184_205,184_205,184,205,1,Face2Face,Face2Face/184_205.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,205_184,184_205,205,184,1,Face2Face,Face2Face/205_184.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,187_234,187_234,187,234,1,Face2Face,Face2Face/187_234.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,234_187,187_234,234,187,1,Face2Face,Face2Face/234_187.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,189_200,189_200,189,200,1,Face2Face,Face2Face/189_200.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,200_189,189_200,200,189,1,Face2Face,Face2Face/200_189.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,194_235,194_235,194,235,1,Face2Face,Face2Face/194_235.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,235_194,194_235,235,194,1,Face2Face,Face2Face/235_194.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,195,195_442,195,,0,,original/195.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,442,195_442,442,,0,,original/442.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,195_442,195_442,195,442,1,Face2Face,Face2Face/195_442.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,442_195,195_442,442,195,1,Face2Face,Face2Face/442_195.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,196_310,196_310,196,310,1,Face2Face,Face2Face/196_310.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,310_196,196_310,310,196,1,Face2Face,Face2Face/310_196.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,197_224,197_224,197,224,1,Face2Face,Face2Face/197_224.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,224_197,197_224,224,197,1,Face2Face,Face2Face/224_197.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,201_203,201_203,201,203,1,Face2Face,Face2Face/201_203.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,203_201,201_203,203,201,1,Face2Face,Face2Face/203_201.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,202,202_348,202,,0,,original/202.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,348,202_348,348,,0,,original/348.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,202_348,202_348,202,348,1,Face2Face,Face2Face/202_348.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,348_202,202_348,348,202,1,Face2Face,Face2Face/348_202.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,204_230,204_230,204,230,1,Face2Face,Face2Face/204_230.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,230_204,204_230,230,204,1,Face2Face,Face2Face/230_204.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,206_221,206_221,206,221,1,Face2Face,Face2Face/206_221.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,221_206,206_221,221,206,1,Face2Face,Face2Face/221_206.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,207_908,207_908,207,908,1,Face2Face,Face2Face/207_908.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,908_207,207_908,908,207,1,Face2Face,Face2Face/908_207.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,208,208_215,208,,0,,original/208.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,215,208_215,215,,0,,original/215.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,208_215,208_215,208,215,1,Face2Face,Face2Face/208_215.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,215_208,208_215,215,208,1,Face2Face,Face2Face/215_208.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,210_241,210_241,210,241,1,Face2Face,Face2Face/210_241.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,241_210,210_241,241,210,1,Face2Face,Face2Face/241_210.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,218_239,218_239,218,239,1,Face2Face,Face2Face/218_239.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,239_218,218_239,239,218,1,Face2Face,Face2Face/239_218.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,228_289,228_289,228,289,1,Face2Face,Face2Face/228_289.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,289_228,228_289,289,228,1,Face2Face,Face2Face/289_228.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,229,229_247,229,,0,,original/229.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,247,229_247,247,,0,,original/247.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,229_247,229_247,229,247,1,Face2Face,Face2Face/229_247.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,247_229,229_247,247,229,1,Face2Face,Face2Face/247_229.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,231_663,231_663,231,663,1,Face2Face,Face2Face/231_663.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,663_231,231_663,663,231,1,Face2Face,Face2Face/663_231.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,232_248,232_248,232,248,1,Face2Face,Face2Face/232_248.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,248_232,232_248,248,232,1,Face2Face,Face2Face/248_232.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,236_237,236_237,236,237,1,Face2Face,Face2Face/236_237.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,237_236,236_237,237,236,1,Face2Face,Face2Face/237_236.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,238,238_282,238,,0,,original/238.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,282,238_282,282,,0,,original/282.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,238_282,238_282,238,282,1,Face2Face,Face2Face/238_282.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,282_238,238_282,282,238,1,Face2Face,Face2Face/282_238.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,240_290,240_290,240,290,1,Face2Face,Face2Face/240_290.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,290_240,240_290,290,240,1,Face2Face,Face2Face/290_240.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,246_258,246_258,246,258,1,Face2Face,Face2Face/246_258.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,258_246,246_258,258,246,1,Face2Face,Face2Face/258_246.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,250_461,250_461,250,461,1,Face2Face,Face2Face/250_461.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,461_250,250_461,461,250,1,Face2Face,Face2Face/461_250.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,251,251_375,251,,0,,original/251.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,375,251_375,375,,0,,original/375.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,251_375,251_375,251,375,1,Face2Face,Face2Face/251_375.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,375_251,251_375,375,251,1,Face2Face,Face2Face/375_251.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,252_266,252_266,252,266,1,Face2Face,Face2Face/252_266.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,266_252,252_266,266,252,1,Face2Face,Face2Face/266_252.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,259_345,259_345,259,345,1,Face2Face,Face2Face/259_345.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,345_259,259_345,345,259,1,Face2Face,Face2Face/345_259.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,260_331,260_331,260,331,1,Face2Face,Face2Face/260_331.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,331_260,260_331,331,260,1,Face2Face,Face2Face/331_260.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,262,262_301,262,,0,,original/262.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,301,262_301,301,,0,,original/301.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,262_301,262_301,262,301,1,Face2Face,Face2Face/262_301.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,301_262,262_301,301,262,1,Face2Face,Face2Face/301_262.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,264_271,264_271,264,271,1,Face2Face,Face2Face/264_271.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,271_264,264_271,271,264,1,Face2Face,Face2Face/271_264.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,267_286,267_286,267,286,1,Face2Face,Face2Face/267_286.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,286_267,267_286,286,267,1,Face2Face,Face2Face/286_267.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,268_269,268_269,268,269,1,Face2Face,Face2Face/268_269.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,269_268,268_269,269,268,1,Face2Face,Face2Face/269_268.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,270,270_297,270,,0,,original/270.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,297,270_297,297,,0,,original/297.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,270_297,270_297,270,297,1,Face2Face,Face2Face/270_297.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,297_270,270_297,297,270,1,Face2Face,Face2Face/297_270.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,272_396,272_396,272,396,1,Face2Face,Face2Face/272_396.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,396_272,272_396,396,272,1,Face2Face,Face2Face/396_272.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,274_412,274_412,274,412,1,Face2Face,Face2Face/274_412.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,412_274,274_412,412,274,1,Face2Face,Face2Face/412_274.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,275_887,275_887,275,887,1,Face2Face,Face2Face/275_887.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,887_275,275_887,887,275,1,Face2Face,Face2Face/887_275.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,277,277_335,277,,0,,original/277.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,335,277_335,335,,0,,original/335.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,277_335,277_335,277,335,1,Face2Face,Face2Face/277_335.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,335_277,277_335,335,277,1,Face2Face,Face2Face/335_277.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,279_298,279_298,279,298,1,Face2Face,Face2Face/279_298.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,298_279,279_298,298,279,1,Face2Face,Face2Face/298_279.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,281_474,281_474,281,474,1,Face2Face,Face2Face/281_474.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,474_281,281_474,474,281,1,Face2Face,Face2Face/474_281.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,283_313,283_313,283,313,1,Face2Face,Face2Face/283_313.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,313_283,283_313,313,283,1,Face2Face,Face2Face/313_283.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,287,287_426,287,,0,,original/287.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,426,287_426,426,,0,,original/426.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,287_426,287_426,287,426,1,Face2Face,Face2Face/287_426.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,426_287,287_426,426,287,1,Face2Face,Face2Face/426_287.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,291_874,291_874,291,874,1,Face2Face,Face2Face/291_874.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,874_291,291_874,874,291,1,Face2Face,Face2Face/874_291.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,292_294,292_294,292,294,1,Face2Face,Face2Face/292_294.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,294_292,292_294,294,292,1,Face2Face,Face2Face/294_292.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,293_296,293_296,293,296,1,Face2Face,Face2Face/293_296.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,296_293,293_296,296,293,1,Face2Face,Face2Face/296_293.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,300,300_304,300,,0,,original/300.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,304,300_304,304,,0,,original/304.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,300_304,300_304,300,304,1,Face2Face,Face2Face/300_304.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,304_300,300_304,304,300,1,Face2Face,Face2Face/304_300.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,302_323,302_323,302,323,1,Face2Face,Face2Face/302_323.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,323_302,302_323,323,302,1,Face2Face,Face2Face/323_302.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,303_309,303_309,303,309,1,Face2Face,Face2Face/303_309.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,309_303,303_309,309,303,1,Face2Face,Face2Face/309_303.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,305_513,305_513,305,513,1,Face2Face,Face2Face/305_513.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,513_305,305_513,513,305,1,Face2Face,Face2Face/513_305.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,307,307_365,307,,0,,original/307.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,365,307_365,365,,0,,original/365.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,307_365,307_365,307,365,1,Face2Face,Face2Face/307_365.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,365_307,307_365,365,307,1,Face2Face,Face2Face/365_307.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,315_322,315_322,315,322,1,Face2Face,Face2Face/315_322.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,322_315,315_322,322,315,1,Face2Face,Face2Face/322_315.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,317_359,317_359,317,359,1,Face2Face,Face2Face/317_359.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,359_317,317_359,359,317,1,Face2Face,Face2Face/359_317.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,318_334,318_334,318,334,1,Face2Face,Face2Face/318_334.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,334_318,318_334,334,318,1,Face2Face,Face2Face/334_318.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,320,320_328,320,,0,,original/320.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,328,320_328,328,,0,,original/328.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,320_328,320_328,320,328,1,Face2Face,Face2Face/320_328.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,328_320,320_328,328,320,1,Face2Face,Face2Face/328_320.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,324_356,324_356,324,356,1,Face2Face,Face2Face/324_356.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,356_324,324_356,356,324,1,Face2Face,Face2Face/356_324.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,326_501,326_501,326,501,1,Face2Face,Face2Face/326_501.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,501_326,326_501,501,326,1,Face2Face,Face2Face/501_326.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,327_329,327_329,327,329,1,Face2Face,Face2Face/327_329.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,329_327,327_329,329,327,1,Face2Face,Face2Face/329_327.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,336,336_338,336,,0,,original/336.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,338,336_338,338,,0,,original/338.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,336_338,336_338,336,338,1,Face2Face,Face2Face/336_338.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,338_336,336_338,338,336,1,Face2Face,Face2Face/338_336.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,337_522,337_522,337,522,1,Face2Face,Face2Face/337_522.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,522_337,337_522,522,337,1,Face2Face,Face2Face/522_337.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,339_392,339_392,339,392,1,Face2Face,Face2Face/339_392.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,392_339,339_392,392,339,1,Face2Face,Face2Face/392_339.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,340_341,340_341,340,341,1,Face2Face,Face2Face/340_341.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,341_340,340_341,341,340,1,Face2Face,Face2Face/341_340.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,343,343_363,343,,0,,original/343.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,363,343_363,363,,0,,original/363.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,343_363,343_363,343,363,1,Face2Face,Face2Face/343_363.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,363_343,343_363,363,343,1,Face2Face,Face2Face/363_343.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,346_351,346_351,346,351,1,Face2Face,Face2Face/346_351.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,351_346,346_351,351,346,1,Face2Face,Face2Face/351_346.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,353_383,353_383,353,383,1,Face2Face,Face2Face/353_383.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,383_353,353_383,383,353,1,Face2Face,Face2Face/383_353.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,355_748,355_748,355,748,1,Face2Face,Face2Face/355_748.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,748_355,355_748,748,355,1,Face2Face,Face2Face/748_355.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,357,357_432,357,,0,,original/357.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,432,357_432,432,,0,,original/432.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,357_432,357_432,357,432,1,Face2Face,Face2Face/357_432.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,432_357,357_432,432,357,1,Face2Face,Face2Face/432_357.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,360_437,360_437,360,437,1,Face2Face,Face2Face/360_437.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,437_360,360_437,437,360,1,Face2Face,Face2Face/437_360.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,366_473,366_473,366,473,1,Face2Face,Face2Face/366_473.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,473_366,366_473,473,366,1,Face2Face,Face2Face/473_366.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,368_378,368_378,368,378,1,Face2Face,Face2Face/368_378.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,378_368,368_378,378,368,1,Face2Face,Face2Face/378_368.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,372,372_413,372,,0,,original/372.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,413,372_413,413,,0,,original/413.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,372_413,372_413,372,413,1,Face2Face,Face2Face/372_413.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,413_372,372_413,413,372,1,Face2Face,Face2Face/413_372.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,385_414,385_414,385,414,1,Face2Face,Face2Face/385_414.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,414_385,385_414,414,385,1,Face2Face,Face2Face/414_385.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,390_709,390_709,390,709,1,Face2Face,Face2Face/390_709.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,709_390,390_709,709,390,1,Face2Face,Face2Face/709_390.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,391_406,391_406,391,406,1,Face2Face,Face2Face/391_406.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,406_391,391_406,406,391,1,Face2Face,Face2Face/406_391.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,393,393_405,393,,0,,original/393.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,405,393_405,405,,0,,original/405.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,393_405,393_405,393,405,1,Face2Face,Face2Face/393_405.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,405_393,393_405,405,393,1,Face2Face,Face2Face/405_393.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,398_457,398_457,398,457,1,Face2Face,Face2Face/398_457.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,457_398,398_457,457,398,1,Face2Face,Face2Face/457_398.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,400_476,400_476,400,476,1,Face2Face,Face2Face/400_476.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,476_400,400_476,476,400,1,Face2Face,Face2Face/476_400.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,403_497,403_497,403,497,1,Face2Face,Face2Face/403_497.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,497_403,403_497,497,403,1,Face2Face,Face2Face/497_403.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,408,408_424,408,,0,,original/408.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,424,408_424,424,,0,,original/424.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,408_424,408_424,408,424,1,Face2Face,Face2Face/408_424.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,424_408,408_424,424,408,1,Face2Face,Face2Face/424_408.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,410_411,410_411,410,411,1,Face2Face,Face2Face/410_411.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,411_410,410_411,411,410,1,Face2Face,Face2Face/411_410.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,415_484,415_484,415,484,1,Face2Face,Face2Face/415_484.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,484_415,415_484,484,415,1,Face2Face,Face2Face/484_415.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,417_496,417_496,417,496,1,Face2Face,Face2Face/417_496.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,496_417,417_496,496,417,1,Face2Face,Face2Face/496_417.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,428,428_466,428,,0,,original/428.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,466,428_466,466,,0,,original/466.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,428_466,428_466,428,466,1,Face2Face,Face2Face/428_466.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,466_428,428_466,466,428,1,Face2Face,Face2Face/466_428.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,434_438,434_438,434,438,1,Face2Face,Face2Face/434_438.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,438_434,434_438,438,434,1,Face2Face,Face2Face/438_434.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,435_456,435_456,435,456,1,Face2Face,Face2Face/435_456.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,456_435,435_456,456,435,1,Face2Face,Face2Face/456_435.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,436_526,436_526,436,526,1,Face2Face,Face2Face/436_526.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,526_436,436_526,526,436,1,Face2Face,Face2Face/526_436.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,439,439_441,439,,0,,original/439.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,441,439_441,441,,0,,original/441.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,439_441,439_441,439,441,1,Face2Face,Face2Face/439_441.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,441_439,439_441,441,439,1,Face2Face,Face2Face/441_439.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,444_655,444_655,444,655,1,Face2Face,Face2Face/444_655.mp4,
